Date,Close
2001-02-18,1.7180223843102826
2001-02-19,1.7167387443255002
2001-02-20,1.7166396943481796
2001-02-21,1.698930495856599
2001-02-22,1.6725886121510356
2001-02-23,1.6460267152063714
2001-02-24,1.6383488399595645
2001-02-25,1.6381328755482218
2001-02-26,1.6384928162337928
2001-02-27,1.6326160624995898
2001-02-28,1.641772528732755
2001-03-01,1.6481533102264176
2001-03-02,1.6562877631113306
2001-03-03,1.6553412493720654
2001-03-04,1.6546965924863504
2001-03-05,1.65767217976656
2001-03-06,1.661504714679218
2001-03-07,1.6662549063811518
2001-03-08,1.6737215565797772
2001-03-09,1.6708355354063844
2001-03-10,1.6560753427710615
2001-03-11,1.649068276000673
2001-03-12,1.6434849551145438
2001-03-13,1.6493387740163739
2001-03-14,1.6344589800199432
2001-03-15,1.6158724033567575
2001-03-16,1.6003657226945018
2001-03-17,1.6016937443749282
2001-03-18,1.604488810496199
2001-03-19,1.6072008602313919
2001-03-20,1.6095122346230006
2001-03-21,1.6302563656495577
2001-03-22,1.6352228558363404
2001-03-23,1.6449511787411017
2001-03-24,1.6443192525675732
2001-03-25,1.6526295764045817
2001-03-26,1.6529930626353895
2001-03-27,1.6561407215309611
2001-03-28,1.683774620038598
2001-03-29,1.6956477827882723
2001-03-30,1.6928162367284507
2001-03-31,1.6555492626393054
2001-04-01,1.6446493286345394
2001-04-02,1.6385395390322977
2001-04-03,1.643342408499968
2001-04-04,1.6355517725056685
2001-04-05,1.6357323673134747
2001-04-06,1.6564358566822317
2001-04-07,1.6737681586874675
2001-04-08,1.6832938405639706
2001-04-09,1.6804120866411838
2001-04-10,1.6858731827452151
2001-04-11,1.6997565427547967
2001-04-12,1.6995547277152196
2001-04-13,1.693660290822284
2001-04-14,1.6864076415243077
2001-04-15,1.6876473902173306
2001-04-16,1.6892384408546406
2001-04-17,1.693902651442647
2001-04-18,1.684382464022362
2001-04-19,1.6680360818804274
2001-04-20,1.6425515844662184
2001-04-21,1.6348411171171715
2001-04-22,1.63358540822572
2001-04-23,1.634380734186401
2001-04-24,1.6341856834557877
2001-04-25,1.6308778100182153
2001-04-26,1.620151256752228
2001-04-27,1.6045733282241843
2001-04-28,1.5904267466272326
2001-04-29,1.586767079360391
2001-04-30,1.5865571926670743
2001-05-01,1.5745639917368142
2001-05-02,1.5560650148188764
2001-05-03,1.5272401286738118
2001-05-04,1.5150938980993092
2001-05-05,1.50406817640092
2001-05-06,1.5053267615594947
2001-05-07,1.5037491962462222
2001-05-08,1.4845740978116033
2001-05-09,1.467791136334147
2001-05-10,1.4443770424397353
2001-05-11,1.4528399175030875
2001-05-12,1.452762014222163
2001-05-13,1.4586545256707977
2001-05-14,1.4549673740062463
2001-05-15,1.4638855086698754
2001-05-16,1.4921355528050733
2001-05-17,1.4919672993751092
2001-05-18,1.4807034100240795
2001-05-19,1.453705954557627
2001-05-20,1.452224684283201
2001-05-21,1.4541501396897425
2001-05-22,1.439784566611409
2001-05-23,1.427409611386621
2001-05-24,1.414718939573513
2001-05-25,1.4101459270972319
2001-05-26,1.3977927272409716
2001-05-27,1.3923394133733364
2001-05-28,1.3898845433095965
2001-05-29,1.3933388946413015
2001-05-30,1.3669248810883008
2001-05-31,1.3633227534981944
2001-06-01,1.354881198310177
2001-06-02,1.3715774504054323
2001-06-03,1.3682589236729037
2001-06-04,1.3694919389820237
2001-06-05,1.3810778619700803
2001-06-06,1.3768597631790394
2001-06-07,1.3658615289943457
2001-06-08,1.3421844613934342
2001-06-09,1.3447439801382044
2001-06-10,1.3479038998113317
2001-06-11,1.3530831967387187
2001-06-12,1.3742399465606183
2001-06-13,1.4122744802800533
2001-06-14,1.4342763554661986
2001-06-15,1.4228355510028383
2001-06-16,1.3968965420552586
2001-06-17,1.391225547617089
2001-06-18,1.38971754804204
2001-06-19,1.3863496486868294
2001-06-20,1.3812284782027493
2001-06-21,1.3571818336558437
2001-06-22,1.3405247195971903
2001-06-23,1.3198871278549966
2001-06-24,1.3201542991478716
2001-06-25,1.3198872274597682
2001-06-26,1.2924185312968064
2001-06-27,1.2600870590372004
2001-06-28,1.2087926089964822
2001-06-29,1.191827186102979
2001-06-30,1.1608999295968863
2001-07-01,1.159109589787276
2001-07-02,1.1500401536473543
2001-07-03,1.1522935177376459
2001-07-04,1.1531479589525315
2001-07-05,1.1511607486742834
2001-07-06,1.1531864295097258
2001-07-07,1.1567083102708744
2001-07-08,1.1578950940436552
2001-07-09,1.1628774332798395
2001-07-10,1.1543192739260888
2001-07-11,1.1649008413115132
2001-07-12,1.1834117986072246
2001-07-13,1.2112859904346107
2001-07-14,1.208019985072777
2001-07-15,1.206217324786773
2001-07-16,1.197630768733732
2001-07-17,1.1784210729512996
2001-07-18,1.1597987591081684
2001-07-19,1.1334595544857753
2001-07-20,1.1191407016359887
2001-07-21,1.0962558954680164
2001-07-22,1.085941290317491
2001-07-23,1.0885652702749915
2001-07-24,1.091149698356205
2001-07-25,1.0885850540160935
2001-07-26,1.1221456815694124
2001-07-27,1.1385263216052077
2001-07-28,1.1599339291299677
2001-07-29,1.151037514514141
2001-07-30,1.154585409555357
2001-07-31,1.1736089629810376
2001-08-01,1.1845341910059142
2001-08-02,1.1759397690714433
2001-08-03,1.159537171338678
2001-08-04,1.1249334941753886
2001-08-05,1.1248265759969418
2001-08-06,1.1128862172956864
2001-08-07,1.1191106946096678
2001-08-08,1.1070990571227812
2001-08-09,1.102337153100831
2001-08-10,1.0944254930194532
2001-08-11,1.1020784667378052
2001-08-12,1.0992576676733765
2001-08-13,1.1043978790936553
2001-08-14,1.0998716861152864
2001-08-15,1.1090004588105578
2001-08-16,1.157107249659032
2001-08-17,1.1949945892653504
2001-08-18,1.2167833737655502
2001-08-19,1.2078518182811342
2001-08-20,1.2064887767903014
2001-08-21,1.1945717462843204
2001-08-22,1.173133597201426
2001-08-23,1.1190373503192526
2001-08-24,1.0771907782507004
2001-08-25,1.0248583237040687
2001-08-26,1.0179567390605537
2001-08-27,1.012762208547198
2001-08-28,0.9921842243348439
2001-08-29,0.9451539736651603
2001-08-30,0.8892186915415851
2001-08-31,0.8691005624279491
2001-09-01,0.8635448837855435
2001-09-02,0.8680095474841153
2001-09-03,0.8662183223458201
2001-09-04,0.8659242512051596
2001-09-05,0.8641552188367577
2001-09-06,0.8694078935737254
2001-09-07,0.878001140377158
2001-09-08,0.8973521221084305
2001-09-09,0.901880305579568
2001-09-10,0.9051743865207179
2001-09-11,0.8904540823437553
2001-09-12,0.8881547357555304
2001-09-13,0.8835795458141845
2001-09-14,0.8873961213044902
2001-09-15,0.9028705549965688
2001-09-16,0.9077758280769149
2001-09-17,0.915841255497825
2001-09-18,0.8910380968457708
2001-09-19,0.856666869432393
2001-09-20,0.8017046839225422
2001-09-21,0.7673497199707918
2001-09-22,0.7485523828349482
2001-09-23,0.7504400865974766
2001-09-24,0.7474524435937764
2001-09-25,0.7153652313384186
2001-09-26,0.6841564180497643
2001-09-27,0.6354483859520511
2001-09-28,0.6905015346786096
2001-09-29,0.7416128766759322
2001-09-30,0.787378505466464
2001-10-01,0.7790837837011165
2001-10-02,0.7736928285020058
2001-10-03,0.7994546483592045
2001-10-04,0.8175175321715705
2001-10-05,0.8472502100161942
2001-10-06,0.841169227073273
2001-10-07,0.84103658379651
2001-10-08,0.8276203994295162
2001-10-09,0.8339952113202257
2001-10-10,0.8437575357366978
2001-10-11,0.8661648637604653
2001-10-12,0.9024430699376532
2001-10-13,0.908254764771609
2001-10-14,0.9082534970728743
2001-10-15,0.9014665155563466
2001-10-16,0.8942560229786548
2001-10-17,0.9089810285326075
2001-10-18,0.9005434445394123
2001-10-19,0.9153485147222753
2001-10-20,0.926601873284295
2001-10-21,0.9411555826812973
2001-10-22,0.951315771028373
2001-10-23,0.9666245751619842
2001-10-24,0.9864872364403947
2001-10-25,1.0368549744734787
2001-10-26,1.0520592397723227
2001-10-27,1.0940580781714768
2001-10-28,1.0946578386351193
2001-10-29,1.1003007630411952
2001-10-30,1.117497167000579
2001-10-31,1.1387525328982628
2001-11-01,1.1709303988020328
2001-11-02,1.1799677217978044
2001-11-03,1.1867061276845532
2001-11-04,1.1852110247972614
2001-11-05,1.1833188486688633
2001-11-06,1.14806181410372
2001-11-07,1.1050898828369635
2001-11-08,1.0614568712034247
2001-11-09,1.0657638683347959
2001-11-10,1.0709319118339329
2001-11-11,1.0764718858130289
2001-11-12,1.0735660873428854
2001-11-13,1.0509345730828998
2001-11-14,1.0369255728079605
2001-11-15,1.0062093396893401
2001-11-16,0.9832378609941758
2001-11-17,0.9634835370566237
2001-11-18,0.9565369872564423
2001-11-19,0.9632208211698413
2001-11-20,0.9821401464101607
2001-11-21,1.0103191346857108
2001-11-22,1.0362239778085
2001-11-23,1.0394986654388614
2001-11-24,1.036658053290724
2001-11-25,1.0374602321793618
2001-11-26,1.037872316969649
2001-11-27,1.021962505102923
2001-11-28,0.9956819734091044
2001-11-29,0.9298090803900921
2001-11-30,0.9126852870002358
2001-12-01,0.9246204894739293
2001-12-02,0.9528801349244639
2001-12-03,0.9570408966762471
2001-12-04,0.9486680838718832
2001-12-05,0.9541873984613737
2001-12-06,0.9407887571572444
2001-12-07,0.9319403817284603
2001-12-08,0.9325900427409706
2001-12-09,0.9392253199839353
2001-12-10,0.9383142596682791
2001-12-11,0.9607749207334386
2001-12-12,0.9934749940384867
2001-12-13,1.0138212883202586
2001-12-14,1.014911611287449
2001-12-15,1.0199863518198735
2001-12-16,1.0265604014834147
2001-12-17,1.0308204125188922
2001-12-18,1.011533297293486
2001-12-19,0.997270410415144
2001-12-20,0.9756324130987929
2001-12-21,0.9756324130987929
2001-12-22,1.0042282175160222
2001-12-23,1.0184221535099092
2001-12-24,1.028545158487489
2001-12-25,1.0170651765044736
2001-12-26,1.0213441628339572
2001-12-27,1.0380356681139988
2001-12-28,1.0078713652127462
2001-12-29,1.0089464051953072
2001-12-30,0.9890963171437317
2001-12-31,1.0061110062637317
2002-01-01,0.9806495317568672
2002-01-02,0.9712172406107206
2002-01-03,0.9422490591211105
2002-01-04,0.9005798802264322
2002-01-05,0.8476900677483643
2002-01-06,0.829522832772852
2002-01-07,0.8330643316146266
2002-01-08,0.8326244780402333
2002-01-09,0.8249324217855111
2002-01-10,0.8154595737538523
2002-01-11,0.802444663340591
2002-01-12,0.790997993532479
2002-01-13,0.7876292284840135
2002-01-14,0.7896337038587847
2002-01-15,0.7965191460776072
2002-01-16,0.8091825999614642
2002-01-17,0.8376280669481105
2002-01-18,0.8383680027774987
2002-01-19,0.8302680785792931
2002-01-20,0.8160355616244067
2002-01-21,0.8169974075977112
2002-01-22,0.821100349267137
2002-01-23,0.7956015905328327
2002-01-24,0.7669101288789522
2002-01-25,0.7354796446879043
2002-01-26,0.7323275359609055
2002-01-27,0.7331163223936188
2002-01-28,0.7365864448499693
2002-01-29,0.7093772869749476
2002-01-30,0.7004580242058221
2002-01-31,0.7018072583777505
2002-02-01,0.7360672196864829
2002-02-02,0.7544792631534403
2002-02-03,0.7602510092347857
2002-02-04,0.7585120501475425
2002-02-05,0.7561673582548686
2002-02-06,0.7471904622128624
2002-02-07,0.7426694250580522
2002-02-08,0.748114911410093
2002-02-09,0.7653736888754751
2002-02-10,0.7716022859105149
2002-02-11,0.7721002940698524
2002-02-12,0.7877806788982741
2002-02-13,0.8102924833408002
2002-02-14,0.8248799910587606
2002-02-15,0.8107251604079742
2002-02-16,0.7968157801630844
2002-02-17,0.7906327705293137
2002-02-18,0.7928765040535941
2002-02-19,0.7934416849153307
2002-02-20,0.8189641658273029
2002-02-21,0.8451529490980884
2002-02-22,0.8761379493222433
2002-02-23,0.8816591193677065
2002-02-24,0.8858124523763853
2002-02-25,0.885806101593161
2002-02-26,0.8689604279998498
2002-02-27,0.8662017958436148
2002-02-28,0.8675798893966168
2002-03-01,0.8732902305006394
2002-03-02,0.8711960014569061
2002-03-03,0.8649457575974111
2002-03-04,0.8677474316073729
2002-03-05,0.882540300066668
2002-03-06,0.8935476869886907
2002-03-07,0.92116222424363
2002-03-08,0.9551416719098111
2002-03-09,0.9981304388296536
2002-03-10,1.014910795318795
2002-03-11,1.0154085657103167
2002-03-12,1.0405346147424688
2002-03-13,1.077345338492237
2002-03-14,1.0881480603254057
2002-03-15,1.0763920117596515
2002-03-16,1.079676107488263
2002-03-17,1.0904618230449168
2002-03-18,1.0961842759326574
2002-03-19,1.1213534615186678
2002-03-20,1.153319203271806
2002-03-21,1.168039493076799
2002-03-22,1.1779904949596445
2002-03-23,1.1861209716506875
2002-03-24,1.2032870647142844
2002-03-25,1.1964575997285927
2002-03-26,1.2078083151270727
2002-03-27,1.2213387633987483
2002-03-28,1.2172055928881391
2002-03-29,1.1982383948457924
2002-03-30,1.1887470876391515
2002-03-31,1.1880335991247166
2002-04-01,1.19167302720322
2002-04-02,1.2117472236517566
2002-04-03,1.245242421039767
2002-04-04,1.2658651343138372
2002-04-05,1.248867040294478
2002-04-06,1.2140528067188476
2002-04-07,1.2021031626428211
2002-04-08,1.2003153161459867
2002-04-09,1.2053735773941583
2002-04-10,1.1885103929017233
2002-04-11,1.1723865426730093
2002-04-12,1.1500695289088314
2002-04-13,1.1425927915332021
2002-04-14,1.138879851392043
2002-04-15,1.1408352280133
2002-04-16,1.1703710721026435
2002-04-17,1.1884895322921836
2002-04-18,1.2250189198651222
2002-04-19,1.226962558077281
2002-04-20,1.2484124549901148
2002-04-21,1.2483939352832003
2002-04-22,1.2527014177045466
2002-04-23,1.2592467364148086
2002-04-24,1.2692528306021424
2002-04-25,1.2615364959074287
2002-04-26,1.2320272866200352
2002-04-27,1.2078739678662622
2002-04-28,1.20208364675533
2002-04-29,1.20530946530413
2002-04-30,1.225635068225628
2002-05-01,1.264926375308491
2002-05-02,1.3016913780786818
2002-05-03,1.3140418889052408
2002-05-04,1.311375189366286
2002-05-05,1.311040700799747
2002-05-06,1.3133878935546732
2002-05-07,1.3006532964324606
2002-05-08,1.2978324900841598
2002-05-09,1.3000681866502395
2002-05-10,1.3105641492403055
2002-05-11,1.3167562781620876
2002-05-12,1.3164257740501213
2002-05-13,1.3182237364329794
2002-05-14,1.320968684758287
2002-05-15,1.3318402626919312
2002-05-16,1.3236929081647164
2002-05-17,1.3082618130358952
2002-05-18,1.282192832353848
2002-05-19,1.2789292063156383
2002-05-20,1.2774287028621216
2002-05-21,1.2703412592054713
2002-05-22,1.2503782335517046
2002-05-23,1.2377283520922155
2002-05-24,1.232724404583158
2002-05-25,1.2279779486080526
2002-05-26,1.2236440774983468
2002-05-27,1.2198954711912107
2002-05-28,1.22383916576587
2002-05-29,1.2104609874543262
2002-05-30,1.2134330551684072
2002-05-31,1.1968019809860733
2002-06-01,1.1903372599710915
2002-06-02,1.1762629197479253
2002-06-03,1.178349810115831
2002-06-04,1.1809302116006777
2002-06-05,1.1849416394740937
2002-06-06,1.186763063709197
2002-06-07,1.180850335701031
2002-06-08,1.1681931638424208
2002-06-09,1.1636818209721493
2002-06-10,1.1654250042766927
2002-06-11,1.158168051952477
2002-06-12,1.1493275867999226
2002-06-13,1.1339116522517525
2002-06-14,1.1418960633758972
2002-06-15,1.163827707958753
2002-06-16,1.1792922715024574
2002-06-17,1.183528893864845
2002-06-18,1.1867025828467057
2002-06-19,1.1979440960154308
2002-06-20,1.2042319675807567
2002-06-21,1.1879488366298288
2002-06-22,1.1803137446110883
2002-06-23,1.1743663640819728
2002-06-24,1.1764423600339224
2002-06-25,1.1996115702989505
2002-06-26,1.2188684219845127
2002-06-27,1.2231574725622927
2002-06-28,1.1998852778468763
2002-06-29,1.1795622829206867
2002-06-30,1.1770052052891449
2002-07-01,1.1778942676996793
2002-07-02,1.17240504677018
2002-07-03,1.1611555804925187
2002-07-04,1.1504403544246022
2002-07-05,1.141765367877665
2002-07-06,1.1404158624743188
2002-07-07,1.1389346409372934
2002-07-08,1.1403719570964257
2002-07-09,1.1191399512855338
2002-07-10,1.104203916662042
2002-07-11,1.0752987955947002
2002-07-12,1.0627012403450886
2002-07-13,1.039153896571886
2002-07-14,1.0347987695174254
2002-07-15,1.0329727977911825
2002-07-16,1.032613793262276
2002-07-17,1.0368524933392809
2002-07-18,1.0399716138566024
2002-07-19,1.0584852078985305
2002-07-20,1.0665371489340327
2002-07-21,1.073997488222247
2002-07-22,1.0721868190218957
2002-07-23,1.0737741166576253
2002-07-24,1.0718985337987332
2002-07-25,1.0847377750647311
2002-07-26,1.079608583250337
2002-07-27,1.0849878323918372
2002-07-28,1.0758120391823693
2002-07-29,1.0792826731186878
2002-07-30,1.0837933374195758
2002-07-31,1.075998218038972
2002-08-01,1.0784475992507894
2002-08-02,1.0630902298090907
2002-08-03,1.0592634362332434
2002-08-04,1.051297854038384
2002-08-05,1.0535611279313704
2002-08-06,1.030879930419432
2002-08-07,1.010845531405528
2002-08-08,0.9865216317463279
2002-08-09,0.9957558091743758
2002-08-10,1.0012333638581457
2002-08-11,1.008869100123933
2002-08-12,1.0085651224083065
2002-08-13,1.0323264891612702
2002-08-14,1.0619967035223261
2002-08-15,1.081758040373843
2002-08-16,1.1003420962208854
2002-08-17,1.1192890671431128
2002-08-18,1.1363343859646562
2002-08-19,1.1342361242719214
2002-08-20,1.1488370020967418
2002-08-21,1.1598969552213267
2002-08-22,1.176456312364338
2002-08-23,1.1985069796726335
2002-08-24,1.230697925637539
2002-08-25,1.245593081718822
2002-08-26,1.241777590589315
2002-08-27,1.2539786629340275
2002-08-28,1.2597106886827854
2002-08-29,1.2412728313362411
2002-08-30,1.2056095029682161
2002-08-31,1.1872147064084775
2002-09-01,1.1861931053182404
2002-09-02,1.1887058083104385
2002-09-03,1.1873712066790523
2002-09-04,1.1721902273378122
2002-09-05,1.1637795049731068
2002-09-06,1.1697340463549888
2002-09-07,1.1835967218461727
2002-09-08,1.1911419830535224
2002-09-09,1.1859994999193348
2002-09-10,1.199406651617042
2002-09-11,1.2084576685654655
2002-09-12,1.2042953396615068
2002-09-13,1.1973589088266927
2002-09-14,1.2082055408973655
2002-09-15,1.2180557224159387
2002-09-16,1.2231836440722552
2002-09-17,1.2270074085898137
2002-09-18,1.258485878011907
2002-09-19,1.2963253483086923
2002-09-20,1.327948481789399
2002-09-21,1.335030456596158
2002-09-22,1.3361825643594456
2002-09-23,1.3316999648465087
2002-09-24,1.3506640608959624
2002-09-25,1.3455273271560555
2002-09-26,1.3171488722703164
2002-09-27,1.2917364479404594
2002-09-28,1.3173604157217753
2002-09-29,1.3394648210616245
2002-09-30,1.3511057985012613
2002-10-01,1.3591736641235885
2002-10-02,1.3876887273336396
2002-10-03,1.4163721328442282
2002-10-04,1.3810729987380033
2002-10-05,1.3530438695974443
2002-10-06,1.3288868135987955
2002-10-07,1.3335829670421635
2002-10-08,1.3336720990575373
2002-10-09,1.3330525362060783
2002-10-10,1.3452840367201453
2002-10-11,1.3530363292374066
2002-10-12,1.3766892662001853
2002-10-13,1.380391916553248
2002-10-14,1.393075058228279
2002-10-15,1.4054645434680844
2002-10-16,1.4286390889110543
2002-10-17,1.4490059759056895
2002-10-18,1.4486959559630195
2002-10-19,1.448067440278119
2002-10-20,1.4502590611917743
2002-10-21,1.447551285648096
2002-10-22,1.4410400591135168
2002-10-23,1.4303019575489815
2002-10-24,1.4299720084881926
2002-10-25,1.428041953400973
2002-10-26,1.4205142230564274
2002-10-27,1.4109292260721003
2002-10-28,1.4082377978931344
2002-10-29,1.4202657760089268
2002-10-30,1.4191971673509816
2002-10-31,1.4419212242601829
2002-11-01,1.440320966720951
2002-11-02,1.434945820866731
2002-11-03,1.4202272955557398
2002-11-04,1.4187853586474677
2002-11-05,1.4022057261272336
2002-11-06,1.3760931272464785
2002-11-07,1.3523878933103735
2002-11-08,1.3496151690301328
2002-11-09,1.3513276669581227
2002-11-10,1.3520663580283554
2002-11-11,1.3550465143316377
2002-11-12,1.3441962749540182
2002-11-13,1.3450107739665527
2002-11-14,1.3460092155554613
2002-11-15,1.3539429705545238
2002-11-16,1.3631969260902876
2002-11-17,1.3659086738553565
2002-11-18,1.370212876849554
2002-11-19,1.3930262468044112
2002-11-20,1.4217952418487754
2002-11-21,1.4491122708029582
2002-11-22,1.4559231123677507
2002-11-23,1.4558448799630934
2002-11-24,1.458506586378156
2002-11-25,1.4545402267835525
2002-11-26,1.4546184591882099
2002-11-27,1.442902084396301
2002-11-28,1.4350947155623353
2002-11-29,1.430291650341987
2002-11-30,1.4334902819268605
2002-12-01,1.432958882610394
2002-12-02,1.4322469382930805
2002-12-03,1.4432348688432342
2002-12-04,1.445823401359694
2002-12-05,1.4542203622831975
2002-12-06,1.460715317291626
2002-12-07,1.4728744901120494
2002-12-08,1.4777827316890975
2002-12-09,1.4761302065795523
2002-12-10,1.475140068240264
2002-12-11,1.4957533506907499
2002-12-12,1.5196509717123596
2002-12-13,1.571143484416072
2002-12-14,1.6144664957613937
2002-12-15,1.6361301294305501
2002-12-16,1.6384266655638056
2002-12-17,1.642003180516129
2002-12-18,1.6559548334800678
2002-12-19,1.6650938619875493
2002-12-20,1.6462208877864357
2002-12-21,1.643345955433621
2002-12-22,1.6366122022604965
2002-12-23,1.6425516050962947
2002-12-24,1.6374436919033935
2002-12-25,1.6359939511567172
2002-12-26,1.6357878674554573
2002-12-27,1.6255998493646724
2002-12-28,1.613740870931334
2002-12-29,1.6063231775228728
2002-12-30,1.6078279487825944
2002-12-31,1.5962266687014937
2003-01-01,1.5804202545675352
2003-01-02,1.571785946915756
2003-01-03,1.6017201346499246
2003-01-04,1.6382710619856162
2003-01-05,1.65755466445831
2003-01-06,1.6572667123268197
2003-01-07,1.6307261292448487
2003-01-08,1.6294759967589807
2003-01-09,1.6240012137920035
2003-01-10,1.648037404756485
2003-01-11,1.6490760470037273
2003-01-12,1.6517246241525105
2003-01-13,1.6461457541419924
2003-01-14,1.6530730640030058
2003-01-15,1.6469184226737648
2003-01-16,1.660323248733705
2003-01-17,1.684440473190377
2003-01-18,1.711327158071768
2003-01-19,1.717789843318247
2003-01-20,1.713463059683397
2003-01-21,1.7141933536911373
2003-01-22,1.707914795573375
2003-01-23,1.7138908656221288
2003-01-24,1.7061017889036394
2003-01-25,1.7116387163081568
2003-01-26,1.703612270589373
2003-01-27,1.708117750943188
2003-01-28,1.7003029694254204
2003-01-29,1.6945947446712182
2003-01-30,1.7045319428934604
2003-01-31,1.7158880688089466
2003-02-01,1.7256030747694515
